id_mesure,id_temps,id_localisation,id_polluant,id_pays,date_complete,annee,mois,jour,semaine,trimestre,saison,id_station,nom_station,nom_ville,admin_name,nom_pays,eco_iso3,continent,latitude,longitude,population,code_polluant,nom_polluant,categorie,unite,impact_sante,valeur_pollution,PM25_EXPO_WB,GDP_PC_USD,URBAN_PCT,RENEWABLE_PCT,FOSSIL_PCT,POP_TOTAL,PM25_ABOVE_WHO,ELEC_COAL_PCT,CO2_PC
21050,1644,951,4,1,2020-07-01,2020,7,1,27,3,Été,9918,党校(对照点),Tongchuanshi,Shaanxi,China,CHN,Asia,35.0994,109.0656,,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,25.869,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
21051,2009,951,4,1,2021-07-01,2021,7,1,26,3,Été,9918,党校(对照点),Tongchuanshi,Shaanxi,China,CHN,Asia,35.0994,109.0656,,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,37.279,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
21052,913,951,2,1,2018-07-01,2018,7,1,26,3,Été,9918,党校(对照点),Tongchuanshi,Shaanxi,China,CHN,Asia,35.0994,109.0656,,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,58.413,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
21053,1278,951,2,1,2019-07-01,2019,7,1,27,3,Été,9918,党校(对照点),Tongchuanshi,Shaanxi,China,CHN,Asia,35.0994,109.0656,,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,65.495,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
21054,1644,951,2,1,2020-07-01,2020,7,1,27,3,Été,9918,党校(对照点),Tongchuanshi,Shaanxi,China,CHN,Asia,35.0994,109.0656,,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,57.038,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
21055,2009,951,2,1,2021-07-01,2021,7,1,26,3,Été,9918,党校(对照点),Tongchuanshi,Shaanxi,China,CHN,Asia,35.0994,109.0656,,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,29.98,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
21056,913,951,1,1,2018-07-01,2018,7,1,26,3,Été,9918,党校(对照点),Tongchuanshi,Shaanxi,China,CHN,Asia,35.0994,109.0656,,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,51.135,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
21057,1278,951,1,1,2019-07-01,2019,7,1,27,3,Été,9918,党校(对照点),Tongchuanshi,Shaanxi,China,CHN,Asia,35.0994,109.0656,,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,41.348,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
21058,1644,951,1,1,2020-07-01,2020,7,1,27,3,Été,9918,党校(对照点),Tongchuanshi,Shaanxi,China,CHN,Asia,35.0994,109.0656,,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,30.793,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
21059,2009,951,1,1,2021-07-01,2021,7,1,26,3,Été,9918,党校(对照点),Tongchuanshi,Shaanxi,China,CHN,Asia,35.0994,109.0656,,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,31.963,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
21060,913,951,5,1,2018-07-01,2018,7,1,26,3,Été,9918,党校(对照点),Tongchuanshi,Shaanxi,China,CHN,Asia,35.0994,109.0656,,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",13.341,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
21061,1278,951,5,1,2019-07-01,2019,7,1,27,3,Été,9918,党校(对照点),Tongchuanshi,Shaanxi,China,CHN,Asia,35.0994,109.0656,,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",19.109,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
21062,1644,951,5,1,2020-07-01,2020,7,1,27,3,Été,9918,党校(对照点),Tongchuanshi,Shaanxi,China,CHN,Asia,35.0994,109.0656,,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",12.025,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
21063,2009,951,5,1,2021-07-01,2021,7,1,26,3,Été,9918,党校(对照点),Tongchuanshi,Shaanxi,China,CHN,Asia,35.0994,109.0656,,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",11.833,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
21064,913,952,6,1,2018-07-01,2018,7,1,26,3,Été,9919,党校,Wudalianchi,Heilongjiang,China,CHN,Asia,50.2391,127.50440000000002,243283.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,287.118,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
21065,1278,952,6,1,2019-07-01,2019,7,1,27,3,Été,9919,党校,Wudalianchi,Heilongjiang,China,CHN,Asia,50.2391,127.50440000000002,243283.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,303.617,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
21066,1644,952,6,1,2020-07-01,2020,7,1,27,3,Été,9919,党校,Wudalianchi,Heilongjiang,China,CHN,Asia,50.2391,127.50440000000002,243283.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,335.624,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
21067,913,952,3,1,2018-07-01,2018,7,1,26,3,Été,9919,党校,Wudalianchi,Heilongjiang,China,CHN,Asia,50.2391,127.50440000000002,243283.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,33.226,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
21068,1278,952,3,1,2019-07-01,2019,7,1,27,3,Été,9919,党校,Wudalianchi,Heilongjiang,China,CHN,Asia,50.2391,127.50440000000002,243283.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,22.916,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
21069,1644,952,3,1,2020-07-01,2020,7,1,27,3,Été,9919,党校,Wudalianchi,Heilongjiang,China,CHN,Asia,50.2391,127.50440000000002,243283.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,23.903,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
21070,913,952,4,1,2018-07-01,2018,7,1,26,3,Été,9919,党校,Wudalianchi,Heilongjiang,China,CHN,Asia,50.2391,127.50440000000002,243283.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,36.716,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
21071,1278,952,4,1,2019-07-01,2019,7,1,27,3,Été,9919,党校,Wudalianchi,Heilongjiang,China,CHN,Asia,50.2391,127.50440000000002,243283.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,28.781,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
21072,1644,952,4,1,2020-07-01,2020,7,1,27,3,Été,9919,党校,Wudalianchi,Heilongjiang,China,CHN,Asia,50.2391,127.50440000000002,243283.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,42.701,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
21073,913,952,2,1,2018-07-01,2018,7,1,26,3,Été,9919,党校,Wudalianchi,Heilongjiang,China,CHN,Asia,50.2391,127.50440000000002,243283.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,77.661,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
21074,1278,952,2,1,2019-07-01,2019,7,1,27,3,Été,9919,党校,Wudalianchi,Heilongjiang,China,CHN,Asia,50.2391,127.50440000000002,243283.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,61.702,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
21075,1644,952,2,1,2020-07-01,2020,7,1,27,3,Été,9919,党校,Wudalianchi,Heilongjiang,China,CHN,Asia,50.2391,127.50440000000002,243283.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,68.892,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
21076,913,952,1,1,2018-07-01,2018,7,1,26,3,Été,9919,党校,Wudalianchi,Heilongjiang,China,CHN,Asia,50.2391,127.50440000000002,243283.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,47.627,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
21077,1278,952,1,1,2019-07-01,2019,7,1,27,3,Été,9919,党校,Wudalianchi,Heilongjiang,China,CHN,Asia,50.2391,127.50440000000002,243283.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,37.96,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
21078,1644,952,1,1,2020-07-01,2020,7,1,27,3,Été,9919,党校,Wudalianchi,Heilongjiang,China,CHN,Asia,50.2391,127.50440000000002,243283.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,36.502,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
21079,913,952,5,1,2018-07-01,2018,7,1,26,3,Été,9919,党校,Wudalianchi,Heilongjiang,China,CHN,Asia,50.2391,127.50440000000002,243283.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",19.776,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
21080,1278,952,5,1,2019-07-01,2019,7,1,27,3,Été,9919,党校,Wudalianchi,Heilongjiang,China,CHN,Asia,50.2391,127.50440000000002,243283.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",12.871,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
21081,1644,952,5,1,2020-07-01,2020,7,1,27,3,Été,9919,党校,Wudalianchi,Heilongjiang,China,CHN,Asia,50.2391,127.50440000000002,243283.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",17.415,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
21082,913,953,6,1,2018-07-01,2018,7,1,26,3,Été,9920,八中,Guilin,Guangxi,China,CHN,Asia,25.2178,110.28690000000002,4931137.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,311.514,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
21083,1278,953,6,1,2019-07-01,2019,7,1,27,3,Été,9920,八中,Guilin,Guangxi,China,CHN,Asia,25.2178,110.28690000000002,4931137.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,368.61,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
21084,1644,953,6,1,2020-07-01,2020,7,1,27,3,Été,9920,八中,Guilin,Guangxi,China,CHN,Asia,25.2178,110.28690000000002,4931137.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,278.182,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
21085,2009,953,6,1,2021-07-01,2021,7,1,26,3,Été,9920,八中,Guilin,Guangxi,China,CHN,Asia,25.2178,110.28690000000002,4931137.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,269.805,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
21086,913,953,3,1,2018-07-01,2018,7,1,26,3,Été,9920,八中,Guilin,Guangxi,China,CHN,Asia,25.2178,110.28690000000002,4931137.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,26.06,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
21087,1278,953,3,1,2019-07-01,2019,7,1,27,3,Été,9920,八中,Guilin,Guangxi,China,CHN,Asia,25.2178,110.28690000000002,4931137.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,22.43,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
21088,1644,953,3,1,2020-07-01,2020,7,1,27,3,Été,9920,八中,Guilin,Guangxi,China,CHN,Asia,25.2178,110.28690000000002,4931137.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,21.704,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
21089,2009,953,3,1,2021-07-01,2021,7,1,26,3,Été,9920,八中,Guilin,Guangxi,China,CHN,Asia,25.2178,110.28690000000002,4931137.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,25.181,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
21090,913,953,4,1,2018-07-01,2018,7,1,26,3,Été,9920,八中,Guilin,Guangxi,China,CHN,Asia,25.2178,110.28690000000002,4931137.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,23.68,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
21091,1278,953,4,1,2019-07-01,2019,7,1,27,3,Été,9920,八中,Guilin,Guangxi,China,CHN,Asia,25.2178,110.28690000000002,4931137.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,27.478,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
21092,1644,953,4,1,2020-07-01,2020,7,1,27,3,Été,9920,八中,Guilin,Guangxi,China,CHN,Asia,25.2178,110.28690000000002,4931137.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,27.912,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
21093,2009,953,4,1,2021-07-01,2021,7,1,26,3,Été,9920,八中,Guilin,Guangxi,China,CHN,Asia,25.2178,110.28690000000002,4931137.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,24.217,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
21094,913,953,2,1,2018-07-01,2018,7,1,26,3,Été,9920,八中,Guilin,Guangxi,China,CHN,Asia,25.2178,110.28690000000002,4931137.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,79.085,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
21095,1278,953,2,1,2019-07-01,2019,7,1,27,3,Été,9920,八中,Guilin,Guangxi,China,CHN,Asia,25.2178,110.28690000000002,4931137.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,71.319,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
21096,1644,953,2,1,2020-07-01,2020,7,1,27,3,Été,9920,八中,Guilin,Guangxi,China,CHN,Asia,25.2178,110.28690000000002,4931137.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,60.625,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
21097,2009,953,2,1,2021-07-01,2021,7,1,26,3,Été,9920,八中,Guilin,Guangxi,China,CHN,Asia,25.2178,110.28690000000002,4931137.0,PM10,Particules PM10,Particules,µg/m³,Irritation des voies respiratoires supérieures. Aggravation de l'asthme.,46.446,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
21098,913,953,1,1,2018-07-01,2018,7,1,26,3,Été,9920,八中,Guilin,Guangxi,China,CHN,Asia,25.2178,110.28690000000002,4931137.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,48.37,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
21099,1278,953,1,1,2019-07-01,2019,7,1,27,3,Été,9920,八中,Guilin,Guangxi,China,CHN,Asia,25.2178,110.28690000000002,4931137.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,28.567,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
21100,1644,953,1,1,2020-07-01,2020,7,1,27,3,Été,9920,八中,Guilin,Guangxi,China,CHN,Asia,25.2178,110.28690000000002,4931137.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,45.981,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
21101,2009,953,1,1,2021-07-01,2021,7,1,26,3,Été,9920,八中,Guilin,Guangxi,China,CHN,Asia,25.2178,110.28690000000002,4931137.0,PM2.5,Particules fines PM2.5,Particules,µg/m³,Pénètre profondément dans les alvéoles pulmonaires. Risque cardiovasculaire et respiratoire grave.,28.804,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
21102,913,953,5,1,2018-07-01,2018,7,1,26,3,Été,9920,八中,Guilin,Guangxi,China,CHN,Asia,25.2178,110.28690000000002,4931137.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",15.486,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
21103,1278,953,5,1,2019-07-01,2019,7,1,27,3,Été,9920,八中,Guilin,Guangxi,China,CHN,Asia,25.2178,110.28690000000002,4931137.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",14.034,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
21104,1644,953,5,1,2020-07-01,2020,7,1,27,3,Été,9920,八中,Guilin,Guangxi,China,CHN,Asia,25.2178,110.28690000000002,4931137.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",11.679,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
21105,2009,953,5,1,2021-07-01,2021,7,1,26,3,Été,9920,八中,Guilin,Guangxi,China,CHN,Asia,25.2178,110.28690000000002,4931137.0,SO2,Dioxyde de soufre,Gaz,µg/m³,"Émis par combustion de charbon. Pluies acides, toux, dyspnée.",16.548,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
21106,913,954,6,1,2018-07-01,2018,7,1,26,3,Été,9921,八中,Bijie,Guizhou,China,CHN,Asia,27.3125,105.2864,6686100.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,360.551,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
21107,1278,954,6,1,2019-07-01,2019,7,1,27,3,Été,9921,八中,Bijie,Guizhou,China,CHN,Asia,27.3125,105.2864,6686100.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,354.696,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
21108,1644,954,6,1,2020-07-01,2020,7,1,27,3,Été,9921,八中,Bijie,Guizhou,China,CHN,Asia,27.3125,105.2864,6686100.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,227.3,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
21109,2009,954,6,1,2021-07-01,2021,7,1,26,3,Été,9921,八中,Bijie,Guizhou,China,CHN,Asia,27.3125,105.2864,6686100.0,CO,Monoxyde de carbone,Gaz,mg/m³,Toxique : réduit le transport d'oxygène dans le sang.,263.77,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
21110,913,954,3,1,2018-07-01,2018,7,1,26,3,Été,9921,八中,Bijie,Guizhou,China,CHN,Asia,27.3125,105.2864,6686100.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,28.242,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
21111,1278,954,3,1,2019-07-01,2019,7,1,27,3,Été,9921,八中,Bijie,Guizhou,China,CHN,Asia,27.3125,105.2864,6686100.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,25.365,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
21112,1644,954,3,1,2020-07-01,2020,7,1,27,3,Été,9921,八中,Bijie,Guizhou,China,CHN,Asia,27.3125,105.2864,6686100.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,18.683,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
21113,2009,954,3,1,2021-07-01,2021,7,1,26,3,Été,9921,八中,Bijie,Guizhou,China,CHN,Asia,27.3125,105.2864,6686100.0,NO2,Dioxyde d'azote,Gaz,µg/m³,Émis par le trafic et l'industrie. Inflammation bronchique et risque d'infections.,24.231,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
21114,913,954,4,1,2018-07-01,2018,7,1,26,3,Été,9921,八中,Bijie,Guizhou,China,CHN,Asia,27.3125,105.2864,6686100.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,36.931,40.2664,10085.6638,61.5002,13.5,0.0,1402760000.0,,66.5294,8.2177
21115,1278,954,4,1,2019-07-01,2019,7,1,27,3,Été,9921,八中,Bijie,Guizhou,China,CHN,Asia,27.3125,105.2864,6686100.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,28.915,37.5476,10342.901,62.7099,14.3,0.0,1407745000.0,,64.9687,8.3915
21116,1644,954,4,1,2020-07-01,2020,7,1,27,3,Été,9921,八中,Bijie,Guizhou,China,CHN,Asia,27.3125,105.2864,6686100.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,22.604,34.8105,10627.4638,63.5234,14.9,0.0,1411100000.0,,63.455,8.4786
21117,2009,954,4,1,2021-07-01,2021,7,1,26,3,Été,9921,八中,Bijie,Guizhou,China,CHN,Asia,27.3125,105.2864,6686100.0,O3,Ozone troposphérique,Gaz,µg/m³,Formé par réaction photochimique. Réduction de la fonction pulmonaire.,31.519,,12887.4357,64.7211,15.2,0.0,1412360000.0,,63.001,8.8872
